timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727726984460,189, Login Request,405,Method Not Allowed,Thread Group 1-1,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,1,1,https://www.saucedemo.com/,189,0,146
1727726984660,138, Login Request,405,Method Not Allowed,Thread Group 1-2,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,1,1,https://www.saucedemo.com/,138,0,95
1727726985658,136, Login Request,405,Method Not Allowed,Thread Group 1-7,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,5,5,https://www.saucedemo.com/,135,0,92
1727726986260,137, Login Request,405,Method Not Allowed,Thread Group 1-10,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,7,7,https://www.saucedemo.com/,137,0,95
1727726986659,140, Login Request,405,Method Not Allowed,Thread Group 1-12,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,8,8,https://www.saucedemo.com/,140,0,97
1727726986858,140, Login Request,405,Method Not Allowed,Thread Group 1-13,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,8,8,https://www.saucedemo.com/,140,0,96
1727726987478,139, Login Request,405,Method Not Allowed,Thread Group 1-16,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,10,10,https://www.saucedemo.com/,138,0,96
1727726987859,138, Login Request,405,Method Not Allowed,Thread Group 1-18,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,11,11,https://www.saucedemo.com/,137,0,95
1727726988058,141, Login Request,405,Method Not Allowed,Thread Group 1-19,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,11,11,https://www.saucedemo.com/,140,0,98
1727726988258,135, Login Request,405,Method Not Allowed,Thread Group 1-20,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,11,11,https://www.saucedemo.com/,134,0,92
1727726988458,140, Login Request,405,Method Not Allowed,Thread Group 1-21,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,11,11,https://www.saucedemo.com/,140,0,96
1727726988658,136, Login Request,405,Method Not Allowed,Thread Group 1-22,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,11,11,https://www.saucedemo.com/,135,0,92
1727726988859,200, Login Request,405,Method Not Allowed,Thread Group 1-23,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,12,12,https://www.saucedemo.com/,199,0,93
1727726989659,137, Login Request,405,Method Not Allowed,Thread Group 1-27,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,14,14,https://www.saucedemo.com/,137,0,93
1727726989859,141, Login Request,405,Method Not Allowed,Thread Group 1-28,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,14,14,https://www.saucedemo.com/,140,0,97
1727726990458,141, Login Request,405,Method Not Allowed,Thread Group 1-31,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,16,16,https://www.saucedemo.com/,141,0,99
1727726990658,134, Login Request,405,Method Not Allowed,Thread Group 1-32,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,16,16,https://www.saucedemo.com/,134,0,92
1727726990859,136, Login Request,405,Method Not Allowed,Thread Group 1-33,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,16,16,https://www.saucedemo.com/,136,0,92
1727726991059,141, Login Request,405,Method Not Allowed,Thread Group 1-34,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,16,16,https://www.saucedemo.com/,140,0,97
1727726991258,136, Login Request,405,Method Not Allowed,Thread Group 1-35,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,16,16,https://www.saucedemo.com/,136,0,93
1727726991659,138, Login Request,405,Method Not Allowed,Thread Group 1-37,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,17,17,https://www.saucedemo.com/,138,0,95
1727726992259,139, Login Request,405,Method Not Allowed,Thread Group 1-40,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,19,19,https://www.saucedemo.com/,138,0,95
1727726992659,140, Login Request,405,Method Not Allowed,Thread Group 1-42,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,20,20,https://www.saucedemo.com/,140,0,97
1727726992859,138, Login Request,405,Method Not Allowed,Thread Group 1-43,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,20,20,https://www.saucedemo.com/,138,0,95
1727726993059,155, Login Request,405,Method Not Allowed,Thread Group 1-44,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,20,20,https://www.saucedemo.com/,154,0,96
1727726993259,141, Login Request,405,Method Not Allowed,Thread Group 1-45,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,20,20,https://www.saucedemo.com/,141,0,98
1727726993458,136, Login Request,405,Method Not Allowed,Thread Group 1-46,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,20,20,https://www.saucedemo.com/,136,0,92
1727726994059,141, Login Request,405,Method Not Allowed,Thread Group 1-49,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,22,22,https://www.saucedemo.com/,141,0,99
1727726994259,139, Login Request,405,Method Not Allowed,Thread Group 1-50,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,22,22,https://www.saucedemo.com/,139,0,95
1727726984859,21182, Login Request,405,Method Not Allowed,Thread Group 1-3,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,21,21,https://www.saucedemo.com/,21182,0,21139
1727726985059,21165, Login Request,405,Method Not Allowed,Thread Group 1-4,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,20,20,https://www.saucedemo.com/,21165,0,21122
1727726985259,21157, Login Request,405,Method Not Allowed,Thread Group 1-5,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,19,19,https://www.saucedemo.com/,21157,0,21114
1727726985459,21170, Login Request,405,Method Not Allowed,Thread Group 1-6,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,18,18,https://www.saucedemo.com/,21170,0,21127
1727726985858,21175, Login Request,405,Method Not Allowed,Thread Group 1-8,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,17,17,https://www.saucedemo.com/,21175,0,21132
1727726986059,21172, Login Request,405,Method Not Allowed,Thread Group 1-9,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,16,16,https://www.saucedemo.com/,21172,0,21129
1727726986459,21173, Login Request,405,Method Not Allowed,Thread Group 1-11,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,15,15,https://www.saucedemo.com/,21172,0,21130
1727726987058,21171, Login Request,405,Method Not Allowed,Thread Group 1-14,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,14,14,https://www.saucedemo.com/,21171,0,21123
1727726987259,21168, Login Request,405,Method Not Allowed,Thread Group 1-15,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,13,13,https://www.saucedemo.com/,21168,0,21125
1727726987659,21181, Login Request,405,Method Not Allowed,Thread Group 1-17,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,12,12,https://www.saucedemo.com/,21181,0,21138
1727726989059,21216, Login Request,405,Method Not Allowed,Thread Group 1-24,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,11,11,https://www.saucedemo.com/,21216,0,21170
1727726989259,21183, Login Request,405,Method Not Allowed,Thread Group 1-25,,false,"Test failed: text expected to contain /""inventory.html""/",483,206,10,10,https://www.saucedemo.com/,21183,0,21136
1727726989458,21249, Login Request,405,Method Not Allowed,Thread Group 1-26,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,9,9,https://www.saucedemo.com/,21249,0,21206
1727726990059,21175, Login Request,405,Method Not Allowed,Thread Group 1-29,,false,"Test failed: text expected to contain /""inventory.html""/",481,206,8,8,https://www.saucedemo.com/,21175,0,21132
